title,abstract,year,citationCount,url,paperId,authors,Source,have new datapoint,Notes
Trypanosoma cruzi infection in a dog in a non-endemic area: implications for one health,"The protozoan Trypanosoma cruzi causes Chagas disease also known as American trypanosomiasis, a vector-borne zoonosis widely dispersed across 21 countries in the Americas that can be transmitted to humans, wild and domestic animals mostly through the infected faeces of the blood-sucking triatomine insects. The role of dogs as sentinels or domestic reservoir for T. cruzi has been reported around the world. This study reports for the first time a natural infection by T. cruzi in a dog in Northeastern Brazil, and draws attention to the importance of dogs in the epidemiology of this disease within the context of One Health.",2023,0,https://www.semanticscholar.org/paper/63e0ca89dbf42df265eb2798f38b5467507f7121,63e0ca89dbf42df265eb2798f38b5467507f7121,,Semantic Scholar,No,Not in North America
Dual localization of receptor-type adenylate cyclases and cAMP response protein 3 unveils the presence of two putative signaling microdomains in Trypanosoma cruzi,"ABSTRACT Trypanosoma cruzi is the etiologic agent of Chagas disease, a leading cause of disability and premature death in the Americas. This parasite spends its life between a triatomine insect and a mammalian host, transitioning between developmental stages in response to microenvironmental changes. Among the second messengers driving differentiation in T. cruzi, cAMP has been shown to mediate metacyclogenesis and response to osmotic stress, but this signaling pathway remains largely unexplored in this parasite. Adenylate cyclases (ACs) catalyze the conversion of ATP to cAMP. They comprise a multigene family encoding putative receptor-type ACs in T. cruzi. Using protein sequence alignment, we classified them into five groups and chose a representative member from each group to study their localization (TcAC1–TcAC5). We expressed an HA-tagged version of each protein in T. cruzi and performed immunofluorescence analysis. A peculiar dual localization of TcAC1 and TcAC2 was observed in the flagellar distal domain and in the contractile vacuole complex (CVC), and their enzymatic activity was confirmed by gene complementation in yeast. Furthermore, TcAC1 overexpressing parasites showed an increased metacyclogenesis, a defect in host cell invasion, and a reduced intracellular replication, highlighting the importance of this protein throughout T. cruzi life cycle. These mutants were more tolerant to hypoosmotic stress and showed a higher adhesion capacity during in vitro metacyclogenesis, whereas the wild-type phenotype was restored after disrupting TcAC1 localization. Finally, TcAC1 was found to interact with cAMP response protein 3 (TcCARP3), co-localizing with this protein in the flagellar tip and CVC. IMPORTANCE We identified three components of the cAMP signaling pathway (TcAC1, TcAC2, and TcCARP3) with dual localization in Trypanosoma cruzi: the flagellar distal domain and the CVC, structures involved in cell adhesion and osmoregulation, respectively. We found evidence on the role of TcAC1 in both cellular processes, as well as in metacyclogenesis. Our data suggest that TcACs act as signal sensors and transducers through cAMP synthesis in membrane microdomains. We propose a model in which TcACs sense the harsh conditions in the triatomine hindgut (nutrient deprivation, acidic pH, osmotic stress, ionic composition, hydrophobic interactions) and become active. Synthesis of cAMP then triggers cell adhesion prior completion of metacyclogenesis, while mediating a response to osmotic stress in the parasite. These results shed light into the mechanisms driving cAMP-mediated cell differentiation in T. cruzi, while raising new questions on the activation of TcACs and the role of downstream components of this pathway. We identified three components of the cAMP signaling pathway (TcAC1, TcAC2, and TcCARP3) with dual localization in Trypanosoma cruzi: the flagellar distal domain and the CVC, structures involved in cell adhesion and osmoregulation, respectively. We found evidence on the role of TcAC1 in both cellular processes, as well as in metacyclogenesis. Our data suggest that TcACs act as signal sensors and transducers through cAMP synthesis in membrane microdomains. We propose a model in which TcACs sense the harsh conditions in the triatomine hindgut (nutrient deprivation, acidic pH, osmotic stress, ionic composition, hydrophobic interactions) and become active. Synthesis of cAMP then triggers cell adhesion prior completion of metacyclogenesis, while mediating a response to osmotic stress in the parasite. These results shed light into the mechanisms driving cAMP-mediated cell differentiation in T. cruzi, while raising new questions on the activation of TcACs and the role of downstream components of this pathway.",2023,5,https://www.semanticscholar.org/paper/8f7c2d063ab695db7b4222ce41b3db4bc35da521,8f7c2d063ab695db7b4222ce41b3db4bc35da521,"M. Chiurillo, Joshua Carlson, Mayara S. Bertolini, Aqsa Raja, N. Lander",Semantic Scholar,No,
"Trypanosoma cruzi in Mexican Neotropical vectors and mammals: wildlife, livestock, pets, and human population.","OBJECTIVE
To provide primary evidence of Trypanosoma cruzi landscape genetics in the Mexican Neotropics.








MATERIALS AND METHODS
Trypanosoma cruzi and discrete typing units (DTU) prevalence were analyzed in landscape communities of vectors, wildlife, livestock, pets, and sympatric human populations using endpoint PCR and sequencing of all relevant amplicons from mitochondrial (kDNA) and nuclear (ME, 18S, 24Sα) gene markers.








RESULTS
Although 98% of the infected sample-set (N=2 963) contained single or mixed infections of DTUI (TcI, 96.2%) and TcVI (22.6%), TcIV and TcII were also identified. Sensitivity of individual markers varied and was dependent on host taxon; kDNA, ME and 18S combined identified 95% of infections. ME genotyped 90% of vector infections, but 60% of mammals (36% wildlife), while neither 18S nor 24Sα typed more than 20% of mammal infections.








CONCLUSION
Available gene fragments to identify or genotype T. cruzi are not universally sensitive for all landscape parasite populations, highlighting important T. cruzi heteroge- neity among mammal reservoir taxa and triatomine species.",2023,3,https://www.semanticscholar.org/paper/8d7715052afdc74ec4d2fef2f33d7236fb1ea465,8d7715052afdc74ec4d2fef2f33d7236fb1ea465,"Amaia Izeta-Alberdi, A. Pech-May, E. Tun-Ku, Carlos Jésus Mazariegos-Hidalgo, Sury Antonio López-Cancino, Sleidher Gutiérrez, Sergio Albino-Miranda, Keynes de la Cruz-Félix, José Manuel Diaz de la Cruz, C. Ibarra-Cerdeña, Elizabeth Arellano, Rachel M. Vallejo, Marco A. Ocampo, J. Ramsey",Semantic Scholar,Yes,
"Trypanosoma cruzi Survey in Poached Pichis (Zaedyus pichiy; Mammalia, Cingulata) from Mendoza, Argentina","Abstract: The transmission cycles of Trypanosoma cruzi, the causative agent of Chagas disease, include a wide variety of mammals and hematophagous triatomine insects. Infection with this blood parasite has been confirmed in many armadillo species; however, information on infection in Zaedyus pichiy, a small armadillo that inhabits areas endemic to Chagas disease, is scarce. Our objective was to determine the infection frequency and parasite load of T. cruzi in 49 wild Z. pichiy confiscated dead from poachers in Mendoza, Argentina, 2010–2017. We detected T. cruzi DNA in 32 of 49 armadillos (65%) using real-time PCR, confirming infection with T. cruzi in a high proportion of confiscated pichis. No differences were found related to sex, age, or ecoregion origin of the assessed pichis. Parasite loads ranged between <0.1 and 8.88 parasite equivalents/microgram cardiac tissue. Additional studies on the infection status of Z. pichiy are needed to determine their role in the maintenance of the sylvatic transmission cycle and the potential zoonotic risk from hunted pichis.",2023,1,https://www.semanticscholar.org/paper/752a0ee0c5da752710f5c49dfd8ed4a38f24021b,752a0ee0c5da752710f5c49dfd8ed4a38f24021b,"Melisa E. Morales, Catalina Muñoz-San Martín, Pedro E. Cattan, M. Superina",Semantic Scholar,No,Argentina
"Collection of triatomines from sylvatic habitats by a Trypanosoma cruzi-infected scent detection dog in Texas, USA","Background Triatomine insects, vectors of the etiologic agent of Chagas disease (Trypanosoma cruzi), are challenging to locate in sylvatic habitats. Collection techniques used in the United States often rely on methods to intercept seasonally dispersing adults or on community scientists’ encounters. Neither method is suited for detecting nest habitats likely to harbor triatomines, which is important for vector surveillance and control. Furthermore, manual inspection of suspected harborages is difficult and unlikely to reveal novel locations and host associations. Similar to a team that used a trained dog to detect sylvatic triatomines in Paraguay, we worked with a trained scent detection dog to detect triatomines in sylvatic locations across Texas. Principle methodology/Findings Ziza, a 3-year-old German Shorthaired Pointer previously naturally infected with T. cruzi, was trained to detect triatomines. Over the course of 6 weeks in the fall of 2017, the dog and her handler searched at 17 sites across Texas. The dog detected 60 triatomines at 6 sites; an additional 50 triatomines were contemporaneously collected at 1 of these sites and 2 additional sites without the assistance of the dog. Approximately 0.98 triatomines per hour were found when only humans were conducting searches; when working with the dog, approximately 1.71 triatomines per hour were found. In total, 3 adults and 107 nymphs of four species (Triatoma gerstaeckeri, Triatoma protracta, Triatoma sanguisuga, and Triatoma indictiva) were collected. PCR testing of a subset revealed T. cruzi infection, including DTUs TcI and TcIV, in 27% of nymphs (n = 103) and 66% of adults (n = 3). Bloodmeal analysis of a subset of triatomines (n = 5) revealed feeding on Virginia opossum (Didelphis virginiana), Southern plains woodrat (Neotoma micropus), and eastern cottontail (Sylvilagus floridanus). Conclusion/Significance A trained scent detection dog enhanced triatomine detections in sylvatic habitats. This approach is effective at detecting nidicolous triatomines. Control of sylvatic sources of triatomines is challenging, but this new knowledge of specific sylvatic habitats and key hosts may reveal opportunities for novel vector control methods to block the transmission of T. cruzi to humans and domestic animals.",2023,1,https://www.semanticscholar.org/paper/63efdda6fef9eece724a101a045d62d868d0977d,63efdda6fef9eece724a101a045d62d868d0977d,"Devin M. Christopher, R. Curtis-Robles, G. Hamer, Justin R Bejcek, A. Saunders, Walter D. Roachell, T. Cropper, S. Hamer",Semantic Scholar,Yes,Very interesting
Murine colon organoids as a novel model to study Trypanosoma cruzi infection and interactions with the intestinal epithelium,"Chagas disease (CD) is a life-threatening illness caused by the parasite Trypanosoma cruzi (T. cruzi). With around seven million people infected worldwide and over 50,000 deaths per year, CD is a major public health issue in Latin America. The main route of transmission to humans is through a triatomine bug (vector-borne), but congenital and oral transmission have also been reported. The acute phase of CD presents mild symptoms but may develop into a long-lasting chronic illness, characterized by severely impaired cardiac, digestive, and neurological functions. The intestinal tissue appears to have a key role during oral transmission and chronic infection of CD. In this immune-privileged reservoir, dormant/quiescent parasites have been suggested to contribute to disease persistence, infection relapse, and treatment failure. However, the interaction between the intestinal epithelium and T. cruzi has not been examined in depth, in part, due to the lack of in vitro models that approximate to the biological and structural complexity of this tissue. Therefore, to understand the role played by the intestinal tissue during transmission and chronic infection, physiological models resembling the organ complexity are needed. Here we addressed this issue by establishing and characterizing adult stem cell-derived colonoid infection models that are clinically relevant for CD. 3D and 2D systems of murine intestinal organoids infected with T. cruzi Dm28c (a highly virulent strain associated with oral outbreaks) were analyzed at different time points by confocal microscopy. T. cruzi was able to invade and replicate in intestinal epithelial primary cells grown as intact organoids (3D) and monolayers (2D). The permissiveness to pathogen infection differed markedly between organoids and cell lines (primate and intestinal human cell lines). So far, this represents the first evidence of the potential that these cellular systems offer for the study of host-pathogen interactions and the discovery of effective anti-chagasic drugs.",2023,2,https://www.semanticscholar.org/paper/514141697868d266be1ba868163ec78e3fe50e43,514141697868d266be1ba868163ec78e3fe50e43,"H. Daghero, R. Pagotto, Cristina Quiroga, A. Medeiros, M. Comini, M. Bollati-Fogolín",Semantic Scholar,No,
Characterization of Latin American migrants at risk for Trypanosoma cruzi infection in a non-endemic setting. Insights into initial evaluation of cardiac and digestive involvement,"Background Trypanosoma cruzi causes Chagas disease (CD), a potentially fatal disease characterized by cardiac disorders and digestive, neurological or mixed alterations. T. cruzi is transmitted to humans by the bite of triatomine vectors; both the parasite and disease are endemic in Latin America and the United States. In the last decades, population migration has changed the classic epidemiology of T. cruzi, contributing to its global spread to traditionally non-endemic countries. Screening is recommended for Latin American populations residing in non-endemic countries. Methods The present study analyzes the epidemiological characteristics of 2,820 Latin American individuals who attended the International Health Service (IHS) of the Hospital Clinic de Barcelona between 2002 and 2019. The initial assessment of organ damage among positive cases of T. cruzi infection was analyzed, including the results of electrocardiogram (ECG), echocardiogram, barium enema and esophagogram. Results Among all the screened individuals attending the clinic, 2,441 (86.6%) were born in Bolivia and 1,993 (70.7%) were female. Of individuals, 1,517 (81.5%) reported previous exposure to the vector, which is a strong risk factor associated with T. cruzi infection; 1,382 individuals were positive for T. cruzi infection. The first evaluation of individuals with confirmed T. cruzi infection, showed 148 (17.1%) individuals with Chagasic cardiomyopathy, the main diagnostic method being an ECG and the right bundle branch block (RBBB) for the most frequent disorder; 16 (10.8%) individuals had a normal ECG and were diagnosed of Chagasic cardiomyopathy by echocardiogram. Conclusions We still observe many Latin American individuals who were at risk of T. cruzi infection in highly endemic areas in their countries of origin, and who have not been previously tested for T. cruzi infection. In fact, even in Spain, a country with one of the highest proportion of diagnosis of Latin American populations, T. cruzi infection remains underdiagnosed. The screening of Latin American populations presenting with a similar profile as reported here should be promoted. ECG is considered necessary to assess Chagasic cardiomyopathy in positive individuals, but echocardiograms should also be considered as a diagnostic approach given that it can detect cardiac abnormalities when the ECG is normal.",2023,2,https://www.semanticscholar.org/paper/63bada597d0219b567079b6ca196e1962c0873f1,63bada597d0219b567079b6ca196e1962c0873f1,"Pedro Laynez-Roldán, Irene Losada-Galván, Elizabeth J Posada, Leonardo de la Torre Ávila, A. Casellas, S. Sanz, C. Subirá, N. Rodriguez-Valero, D. Camprubí-Ferrer, I. Vera, M. Roldán, E. Aldasoro, I. Oliveira-Souto, A. Calvo-Cano, M. Valls, M. Álvarez-Martínez, M. Gállego, Alba Abras, C. Ballart, J. Muñoz, J. Gascón, M. Pinazo",Semantic Scholar,No,
Validation of a multiplex microsphere immunoassay for detection of antibodies to Trypanosoma cruzi in dogs,"The vector-borne protozoan parasite Trypanosoma cruzi causes Chagas disease in humans, dogs, and many other mammalian hosts. Canine Chagas disease is increasingly diagnosed in dogs of the southern United States where triatomine insect vectors occur, and there are limited veterinary testing options; only the indirect fluorescent antibody (IFA) test is offered at a single accredited diagnostic laboratory. We evaluated a multiplex microsphere immunoassay (MIA) for the detection of antibodies against T. cruzi in dogs and compared it with existing serologic methods to establish cutoff values and relative sensitivity and specificity. We tested 135 canine sera that had been characterized using the IFA and off-label use of 2 commercial rapid assays with our multiplex MIA against 12 antigens: 9 T. cruzi antigens, a negative control recombinant protein (green fluorescent protein, GFP), a Leishmania antigen, and a canine parvovirus antigen (used as an antibody control given near-ubiquitous parvoviral vaccination). The median fluorescence intensity (MFI) ratio between each T. cruzi antigen and GFP was calculated for every sample. Samples with an antigen:GFP MFI ratio > 4 SDs above the mean of 25 known-negative sera were considered positive to that antigen. Samples testing positive to ≥ 2 antigens were considered positive for T. cruzi antibodies. Compared to the IFA, our multiplex MIA had a relative sensitivity of 100% and specificity of 97.0%. Given its precision, high-throughput format, potential for automation, and lack of subjective interpretation, our multiplex MIA should be considered a valid and improved assay for T. cruzi antibodies in dogs.",2023,1,https://www.semanticscholar.org/paper/7d5f9d532cd842f1826206dfc522ecee3a064ae8,7d5f9d532cd842f1826206dfc522ecee3a064ae8,"Carlos A. Rodriguez, Rachel E. Busselman, Huifeng Shen, Ashley B. Saunders, Rick L. Tarleton, S. Hamer",Semantic Scholar,No,
Temperature influences the excretion time and parasitic load of Trypanosoma cruzi in the Triatoma infestans vector,"Trypanosoma cruzi is a protozoan parasite transmitted by triatomine insect vectors, which expel their infectious dejections when they feed, causing Chagas disease in humans. The transmission and incidence of this vector-borne disease depend on the vital traits of its vectors, including Triatoma infestans, the main vector in Southern South America. Being an ectothermic species, its metabolism and its vital traits respond to temperature fluctuations. Here, we evaluated if changes in the average and variability of temperature expected with climate change modify: (i) the extrinsic incubation period (EIP) of T. cruzi within the vector T. infestans, (ii) its parasitic load, and (iii) the probability that its dejections were T. cruzi-positive. We acclimated triatomines infected with Dm28c T. cruzi strain to two constant and two variable temperature treatments and measured T. cruzi in their dejections by qPCR over a 42-day period. We observed that individuals in warm-temperature treatments showed lower EIP and higher parasitic load than cold-temperature treatments. Also, temperature variability can increase the parasitic load peak in cold-temperature treatments. Consequently, in a climate change scenario, there might be an increase in the vector capacity of T. infestans and probably a change in the risk of vectorial transmission of T. cruzi.",2023,0,https://www.semanticscholar.org/paper/84ecbaeee0af20fb588284ca01ab97c2b62a40dd,84ecbaeee0af20fb588284ca01ab97c2b62a40dd,"Clavijo-Baquet, Valenzuela-Perez, J. D. Maya, Saavedra, Ortiz, Muñoz-San Martín, Bacigalupo, Cattan, Sabrina Clavijo-Baquet, Orcid, Pedro E. Cattan, Lucía Valenzuela-Peréz, ID Orcid, Juan Diego, Maya Orcid, Miguel Saavedra, Sofía Ortiz, A. B. Orcid, Catalina Muñoz-San, Martín. Orcid",Semantic Scholar,No,"an interesting study, but bugs collected in Chile"
Antimicrobial activity of NK cells to Trypanosoma cruzi infected human primary Keratinocytes,"Infection with the protozoan parasite Trypanosoma cruzi is causative for Chagas disease, which is a highly neglected tropical disease prevalent in Latin America. Humans are primary infected through vectorial transmission by blood-sucking triatomine bugs. The parasite enters the human host through mucous membranes or small skin lesions. Since keratinocytes are the predominant cell type in the epidermis, they play a critical role in detecting disruptions in homeostasis and aiding in pathogen elimination by the immune system in the human skin as alternative antigen-presenting cells. Interestingly, keratinocytes also act as a reservoir for T. cruzi, as the skin has been identified as a major site of persistent infection in mice with chronic Chagas disease. Moreover, there are reports of the emergence of T. cruzi amastigote nests in the skin of immunocompromised individuals who are experiencing reactivation of Chagas disease. This observation implies that the skin may serve as a site for persistent parasite presence during chronic human infection too and underscores the significance of investigating the interactions between T. cruzi and skin cells. Consequently, the primary objective of this study was to establish and characterize the infection kinetics in human primary epidermal keratinocytes (hPEK). Our investigation focused on surface molecules that either facilitated or hindered the activation of natural killer (NK) cells, which play a crucial role in controlling the infection. To simulate the in vivo situation in humans, an autologous co-culture model was developed to examine the interactions between T. cruzi infected keratinocytes and NK cells. We evaluated the degranulation, cytokine production, and cytotoxicity of NK cells in response to the infected keratinocytes. We observed a strong activation of NK cells by infected keratinocytes, despite minimal alterations in the expression of activating or inhibitory ligands on NK cell receptors. However, stimulation with recombinant interferon-gamma (IFN-γ), a cytokine known to be present in significant quantities during chronic T. cruzi infections in the host, resulted in a substantial upregulation of these ligands on primary keratinocytes. Overall, our findings suggest the crucial role of NK cells in controlling acute T. cruzi infection in the upper layer of the skin and shed light on keratinocytes as potential initial targets of infection.",2023,0,https://www.semanticscholar.org/paper/6718100b49652b56fd9e0057096369ebf7896ca6,6718100b49652b56fd9e0057096369ebf7896ca6,"Keshia Kroh, J. Barton, Helena Fehling, H. Lotter, B. Volkmer, R. Greinert, Mouna Mhamdi-Ghodbani, Andrea Vanegas, T. Jacobs, Rosa Isela Gálvez",Semantic Scholar,No,
Space-environment relationship in the identification of potential areas of expansion of Trypanosoma cruzi infection in Didelphis aurita in the Atlantic Rainforest,"Ecological Niche Modeling is widely used for animals, but rarely for understanding the parasite ecology. Trypanosoma cruzi is a heterogeneous and widely dispersed multi-host parasite. Didelphis aurita is a generalist species, both in terms of diet and environments. We modeled the D. aurita niche and T. cruzi infection in the Brazilian Atlantic Rainforest, using the models of two common vector species (Triatoma vitticeps and Panstrongylus megistus) as biotic variables, predicting their occurrence. Records of T. cruzi infected and non-infected D. aurita were analyzed through climate and landscape approaches by the Ecoland method. Models for each triatomine species and infected and noninfected D. aurita were produced considering climate and landscape: resolution of ~1km2 selected by Pearson’s correlation [-0.7≤α≤0.7]. For modeling, seven algorithms available in ModleR package were used. True Skill Statistic was used to evaluate the models’ performance (≥ 0.7). T. vitticeps indicates that there is a spatial dependence with warm areas in the southeastern region while P. megistus presented a distribution with high environmental suitability concentrated in the Southeast. High values of climatic suitability, landscape and potential presence of T. vitticeps and P. megistus were considered necessary, but not sufficient for the presence of D. aurita infected by T. cruzi. Climate models showed an ecological niche with suitability variations homogeneous, and landscape models showed a distribution of habitat conditions along the biome, with a fragmented profile and heterogeneous between locations. Ecoland demonstrated that D. aurita has different degrees of impact on its role in the enzootic cycle in different locations of the Atlantic Rainforest. Associating the models with the Ecoland method allowed the recognition of areas where D. aurita are important T. cruzi reservoirs. Areas of high suitability for the presence of marsupials are a necessary, but not sufficient for D. aurita to act as a reservoir for T. cruzi.",2023,0,https://www.semanticscholar.org/paper/398d1df5b79e7779951c656d7f8589ca9cfa0d86,398d1df5b79e7779951c656d7f8589ca9cfa0d86,"Raphael Testai, Marinez Ferreira de Siqueira, D. S. Rocha, A. L. R. Roque, A. Jansen, S. Xavier",Semantic Scholar,No,Brazil
Validation of a multiplex microsphere immunoassay for detection of Trypanosoma cruzi antibodies in dogs,"The vector-borne protozoan parasite Trypanosoma cruzi causes Chagas disease in humans, dogs, and many other mammalian hosts. Canine Chagas disease is increasingly diagnosed in dogs of the southern US where triatomine insect vectors occur, and there are limited veterinary diagnostic options; currently, only the indirect fluorescent antibody (IFA) test is offered at a single accredited diagnostic laboratory. This study evaluated a multiplex microsphere immunoassay (MIA) for detecting antibodies against T. cruzi in dogs and compared with existing serological methods to establish cut-off values and relative sensitivity/specificity. Dog sera (n=135) which were previously characterized using the IFA and off-label use of two commercial rapid assays were tested on the multiplex MIA against 12 different antigens: nine T. cruzi antigens, a negative control recombinant protein (green fluorescent protein), a Leishmania antigen, and a canine parvovirus antigen (used as an antibody control given near-ubiquitous parvovirus vaccination). For each sample, the ratio of median fluorescence intensity (MFI) for each T. cruzi antigen to that of GFP was calculated. Samples with an antigen/GFP ratio greater than 4 standard deviations above the mean of 25 known negative sera were considered positive on that antigen. Samples testing positive on 2 or more antigens were considered positive for T. cruzi antibodies. Compared to the IFA, the multiplex MIA demonstrated a relative sensitivity of 100% and specificity of 96.97%. Given its precision, high-throughput format, potential for automation, and lack of subjective interpretation, the multiplex MIA should be considered a valid and improved assay for T. cruzi antibodies in dogs.",2023,0,https://www.semanticscholar.org/paper/5b453d0a1249cb4ad00211ff3e328d06ac22b352,5b453d0a1249cb4ad00211ff3e328d06ac22b352,"Carlos A. Rodriguez, Rachel E. Busselman, Huifeng Shen, Ashley B. Saunders, Rick L. Tarleton, S. Hamer",Semantic Scholar,No,zoonotic
Temporal assessment of entomological surveillance of Trypanosoma cruzi vectors in an endemic area of northeastern Brazil,"Entomological surveillance is essential for the control of triatomines and the prevention of Trypanosoma cruzi infection in humans and domestic animals. Thus, the objective of this study was to evaluate entomological indicators and triatomine control during the period from 2005 to 2015 in an endemic area in the state of Rio Grande do Norte, Brazil. This observational and retrospective study was developed based on data analysis related to active entomological surveillance activities and chemical control of infested housing units (HU) in the Agreste mesoregion of the state of Rio Grande do Norte, Brazil, in the period between 2005 to 2015. The quantitative analysis of housing units surveyed for entomological indicators was performed by linear regression of random effects (p < 0.05). The effect of the number of HU surveyed on the entomological indicators was analyzed by fitting a linear random effects regression model and an increasing intradomiciliary colonization rate was significant. In the period evaluated 92,156 housing units were investigated and the presence of triatomines was reported in 4,639 (5.0%). A total of 4,653 specimens of triatomines were captured and the species recorded were Triatoma pseudomaculata (n = 1,775), Triatoma brasiliensis (n = 1,569), Rhodnius nasutus (n = 741) and Panstrongylus lutzi (n = 568), with an index of natural infection by T. cruzi of 2.2%. Only 53.1% of the infested HU were subjected to chemical control. Moreover, there was a decrease in the total number of HU surveyed over time associated with an increase in the index of intradomiciliary colonization (p = 0.004). These data demonstrated that entomological surveillance and control of vectors in the Agreste mesoregion of the state has been discontinued, emphasizing the need for more effective public policies to effectively control the vectors, in order to avoid the exposure of humans and domestic animals to the risk of T. cruzi infection.",2023,0,https://www.semanticscholar.org/paper/b0b22db4bf7e5405876a9dc9d13acee459e07a0d,b0b22db4bf7e5405876a9dc9d13acee459e07a0d,"George Harisson Felinto Sampaio, Andressa Noronha Barbosa da Silva, Christiane Carlos Araújo de Negreiros, Nathan Ravi Medeiros Honorato, R. Martins, Lúcia Maria Abrantes Aguiar, Letícia Mikardya Lima Sales, C. R. N. Brito, P. M. D. M. Guedes, Antônia Cláudia Jácome da Câmara, L. Galvão",Semantic Scholar,No,Brazil
